state,state_abbr,year,month,Anthropic_interest,ChatGPT_interest,Claude AI_interest,Claude Code_interest,Claude Opus_interest,Claude Sonnet_interest,DeepSeek_interest,Gemini Pro_interest,GitHub Copilot_interest,Google DeepMind_interest,Google Gemini_interest,GPT-4_interest,GPT-5_interest,Grok AI_interest,Llama AI_interest,Meta AI_interest,Microsoft Copilot_interest,Mistral AI_interest,OpenAI_interest,Perplexity AI_interest,ai_interest_index
Alaska,AK,2025,8,0.0,47.0,28.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,38.0,0.0,26.0,0.0,0.0,0.0,50.0,0.0,28.0,17.0,13.35
Alaska,AK,2025,9,0.0,50.0,29.0,29.0,0.0,0.0,17.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,55.0,46.0,0.0,16.0,12.0,14.65
Alaska,AK,2025,10,20.0,49.0,26.0,23.0,0.0,0.0,22.0,0.0,0.0,0.0,31.0,0.0,0.0,98.0,0.0,0.0,48.0,0.0,22.0,0.0,16.95
Alaska,AK,2025,11,21.0,58.0,20.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,42.0,0.0,0.0,66.0,0.0,56.0,41.0,0.0,22.0,0.0,18.5
Alaska,AK,2025,12,17.0,54.0,26.0,0.0,0.0,0.0,25.0,36.0,0.0,0.0,56.0,0.0,0.0,69.0,0.0,44.0,40.0,0.0,30.0,0.0,19.85
Alaska,AK,2026,1,16.0,58.0,19.0,17.0,0.0,0.0,25.0,45.0,0.0,0.0,46.0,0.0,0.0,96.0,0.0,33.0,73.0,0.0,29.0,0.0,22.85
Alaska,AK,2026,2,24.0,59.0,19.0,17.0,0.0,0.0,31.0,0.0,37.0,0.0,32.0,0.0,0.0,86.0,0.0,20.0,34.0,0.0,21.0,23.0,20.15
Arizona,AZ,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85
Arizona,AZ,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Arizona,AZ,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Arizona,AZ,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0
Arizona,AZ,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,6.65
Arizona,AZ,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arizona,AZ,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,41.0,0.0,12.05
Arizona,AZ,2022,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,6.3
Arizona,AZ,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.15
Arizona,AZ,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.95
Arizona,AZ,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0
Arizona,AZ,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.2
Arizona,AZ,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2.4
Arizona,AZ,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,3.3
Arizona,AZ,2022,12,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,6.6
Arizona,AZ,2023,1,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,100.0,14.4
Arizona,AZ,2023,2,22.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,7.1
Arizona,AZ,2023,3,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,25.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,37.0,0.0,10.7
Arizona,AZ,2023,4,0.0,58.0,0.0,,,,,,24.0,0.0,0.0,,,,,,22.0,0.0,42.0,,16.22222222222222
Arizona,AZ,2023,5,,,,0.0,,0.0,,0.0,,,,23.0,0.0,,0.0,,,,,,3.8333333333333335
Arizona,AZ,2023,6,15.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,32.0,0.0,0.0,0.0,42.0,0.0,0.0,40.0,46.0,12.8
Arizona,AZ,2023,7,25.0,65.0,52.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,38.0,0.0,0.0,0.0,57.0,0.0,0.0,39.0,82.0,19.0
Arizona,AZ,2023,8,11.0,68.0,42.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,61.0,12.55
Arizona,AZ,2023,9,33.0,67.0,36.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,42.0,39.0,0.0,0.0,0.0,30.0,20.0,0.0,46.0,45.0,20.15
Arizona,AZ,2023,10,14.0,63.0,53.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,56.0,0.0,45.0,30.0,16.45
Arizona,AZ,2023,11,19.0,63.0,31.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,45.0,0.0,93.0,0.0,47.0,23.0,0.0,39.0,71.0,23.0
Arizona,AZ,2023,12,21.0,64.0,19.0,0.0,0.0,0.0,0.0,25.0,37.0,0.0,39.0,36.0,0.0,48.0,0.0,58.0,19.0,37.0,37.0,53.0,24.65
Arizona,AZ,2024,1,14.0,70.0,25.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,19.0,41.0,0.0,0.0,0.0,38.0,41.0,0.0,33.0,45.0,17.6
Arizona,AZ,2024,2,11.0,72.0,36.0,0.0,0.0,0.0,0.0,28.0,42.0,0.0,43.0,63.0,0.0,0.0,0.0,16.0,37.0,39.0,40.0,41.0,23.4
Arizona,AZ,2024,3,21.0,65.0,33.0,100.0,22.0,0.0,0.0,37.0,34.0,0.0,48.0,41.0,0.0,91.0,0.0,44.0,46.0,0.0,39.0,68.0,34.45
Arizona,AZ,2024,4,20.0,74.0,34.0,0.0,0.0,0.0,0.0,48.0,30.0,0.0,46.0,46.0,0.0,0.0,37.0,40.0,47.0,0.0,51.0,41.0,25.7
Arizona,AZ,2024,5,21.0,61.0,26.0,0.0,0.0,0.0,0.0,48.0,38.0,0.0,45.0,73.0,0.0,0.0,0.0,48.0,39.0,0.0,42.0,44.0,24.25
Arizona,AZ,2024,6,19.0,67.0,35.0,0.0,0.0,40.0,0.0,0.0,24.0,0.0,36.0,54.0,0.0,0.0,100.0,47.0,47.0,0.0,40.0,26.0,26.75
Arizona,AZ,2024,7,19.0,64.0,36.0,0.0,0.0,26.0,0.0,0.0,25.0,0.0,57.0,0.0,0.0,43.0,0.0,48.0,41.0,0.0,38.0,30.0,21.35
Arizona,AZ,2024,8,8.0,78.0,40.0,0.0,0.0,0.0,0.0,64.0,40.0,0.0,66.0,64.0,0.0,55.0,62.0,42.0,55.0,0.0,37.0,55.0,33.3
Arizona,AZ,2024,9,21.0,83.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,44.0,0.0,0.0,59.0,0.0,55.0,32.0,0.0,35.0,36.0,21.55
Arizona,AZ,2024,10,16.0,82.0,37.0,0.0,0.0,76.0,0.0,0.0,36.0,0.0,77.0,0.0,0.0,40.0,66.0,65.0,55.0,0.0,40.0,61.0,32.55
Arizona,AZ,2024,11,24.0,84.0,29.0,0.0,0.0,19.0,0.0,53.0,36.0,0.0,54.0,0.0,0.0,86.0,65.0,59.0,46.0,0.0,38.0,36.0,31.45
Arizona,AZ,2024,12,14.0,79.0,31.0,0.0,0.0,9.0,41.0,59.0,40.0,0.0,49.0,0.0,0.0,69.0,0.0,45.0,53.0,0.0,42.0,46.0,28.85
Arizona,AZ,2025,1,14.0,77.0,35.0,0.0,0.0,20.0,39.0,52.0,49.0,0.0,54.0,0.0,0.0,53.0,43.0,51.0,49.0,0.0,32.0,52.0,31.0
Arizona,AZ,2025,2,15.0,81.0,39.0,29.0,0.0,31.0,35.0,18.0,50.0,0.0,58.0,52.0,0.0,56.0,75.0,58.0,55.0,0.0,31.0,78.0,38.05
Arizona,AZ,2025,3,18.0,76.0,39.0,19.0,0.0,5.0,36.0,35.0,45.0,0.0,66.0,10.0,0.0,62.0,75.0,44.0,48.0,0.0,32.0,62.0,33.6
Arizona,AZ,2025,4,21.0,86.0,31.0,47.0,0.0,34.0,39.0,39.0,44.0,0.0,60.0,0.0,0.0,83.0,40.0,59.0,58.0,0.0,37.0,71.0,37.45
Arizona,AZ,2025,5,20.0,74.0,38.0,44.0,57.0,14.0,38.0,40.0,45.0,0.0,53.0,0.0,0.0,66.0,63.0,68.0,45.0,0.0,38.0,60.0,38.15
Arizona,AZ,2025,6,19.0,76.0,38.0,32.0,33.0,27.0,37.0,43.0,37.0,0.0,51.0,40.0,0.0,57.0,45.0,48.0,47.0,8.0,35.0,37.0,35.5
Arizona,AZ,2025,7,27.0,87.0,36.0,34.0,30.0,29.0,38.0,35.0,43.0,0.0,54.0,68.0,20.0,71.0,50.0,28.0,54.0,51.0,61.0,22.0,41.9
Arizona,AZ,2025,8,20.0,81.0,34.0,32.0,40.0,25.0,39.0,32.0,42.0,26.0,55.0,34.0,27.0,70.0,45.0,32.0,45.0,0.0,29.0,27.0,36.75
Arizona,AZ,2025,9,12.0,85.0,36.0,27.0,40.0,22.0,43.0,37.0,33.0,0.0,68.0,32.0,20.0,79.0,42.0,39.0,57.0,0.0,27.0,40.0,36.95
Arizona,AZ,2025,10,17.0,74.0,36.0,25.0,0.0,29.0,36.0,39.0,30.0,0.0,65.0,38.0,17.0,65.0,21.0,43.0,43.0,0.0,32.0,33.0,32.15
Arizona,AZ,2025,11,23.0,83.0,32.0,32.0,30.0,28.0,41.0,24.0,49.0,25.0,59.0,85.0,39.0,83.0,46.0,51.0,39.0,22.0,24.0,48.0,43.15
Arizona,AZ,2025,12,27.0,79.0,38.0,31.0,24.0,34.0,38.0,46.0,39.0,22.0,67.0,43.0,20.0,69.0,56.0,44.0,45.0,53.0,42.0,39.0,42.8
Arizona,AZ,2026,1,30.0,79.0,38.0,33.0,37.0,48.0,35.0,48.0,39.0,39.0,61.0,25.0,20.0,84.0,57.0,32.0,50.0,48.0,35.0,20.0,42.9
Arizona,AZ,2026,2,30.0,83.0,33.0,31.0,30.0,32.0,31.0,41.0,40.0,22.0,61.0,20.0,21.0,71.0,38.0,40.0,42.0,12.0,27.0,32.0,36.85
Arkansas,AR,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Arkansas,AR,2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Arkansas,AR,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0
Arkansas,AR,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,2.35
Arkansas,AR,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2022,12,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3.4
Arkansas,AR,2023,1,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,4.05
Arkansas,AR,2023,2,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.1
Arkansas,AR,2023,3,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,28.0,0.0,25.0,0.0,5.5
Arkansas,AR,2023,4,0.0,33.0,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,26.0,,6.555555555555555
Arkansas,AR,2023,5,,,,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0
Arkansas,AR,2023,6,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0
Arkansas,AR,2023,7,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.7
Arkansas,AR,2023,8,0.0,43.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,35.0,0.0,11.95
Arkansas,AR,2023,9,21.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,23.0,0.0,7.7
Arkansas,AR,2023,10,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,5.4
Arkansas,AR,2023,11,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,25.0,76.0,8.8
Arkansas,AR,2023,12,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.3
Arkansas,AR,2024,1,0.0,43.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,21.0,0.0,6.7
Arkansas,AR,2024,2,0.0,48.0,39.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,50.0,33.0,0.0,27.0,0.0,15.25
Arkansas,AR,2024,3,0.0,44.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,18.0,37.0,11.0
Arkansas,AR,2024,4,0.0,51.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,68.0,47.0,0.0,15.0,24.0,18.15
Arkansas,AR,2024,5,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,67.0,41.0,0.0,18.0,0.0,9.65
Arkansas,AR,2024,6,0.0,39.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,77.0,38.0,0.0,20.0,19.0,12.8
Arkansas,AR,2024,7,0.0,41.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,58.0,49.0,0.0,15.0,36.0,13.85
Arkansas,AR,2024,8,0.0,51.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,20.0,35.0,13.0
Arkansas,AR,2024,9,0.0,61.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,68.0,32.0,0.0,20.0,27.0,13.7
Arkansas,AR,2024,10,0.0,66.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,66.0,42.0,0.0,23.0,36.0,15.35
Arkansas,AR,2024,11,12.0,72.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,46.0,24.0,0.0,19.0,30.0,12.9
Arkansas,AR,2024,12,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,49.0,41.0,0.0,25.0,34.0,13.15
Arkansas,AR,2025,1,10.0,65.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,53.0,51.0,0.0,21.0,41.0,17.35
